ID,customer_code,product_code,estimated_cost,quantity,unit_price,delivery_date,status,created_at
mg62mk3avhigx6,151120323,PROD283,410.68,9,45.63,2025-10-07,PENDING,2025-09-20T04:42:16.246Z
mg62mk3a9b4o3v,151120324,PROD284,5623.86,21,267.80,2025-10-18,PENDING,2025-09-05T04:42:16.246Z
mg62mk3ahiko2r,151120325,PROD285,5925.27,81,73.15,2025-10-14,SHIPPED,2025-09-09T04:42:16.246Z
mg62mk3airhmne,151120326,PROD286,5249.05,38,138.13,2025-10-26,PENDING,2025-09-18T04:42:16.246Z
mg62mk3an6yz9p,151120327,PROD287,6913.76,79,87.52,2025-10-20,PENDING,2025-09-05T04:42:16.246Z
mg62mk3abo1spi,151120328,PROD288,111.54,21,5.31,2025-10-19,CONFIRMED,2025-09-29T04:42:16.246Z
mg62mk3askzpp9,151120329,PROD289,7956.25,76,104.69,2025-10-02,CANCELLED,2025-09-17T04:42:16.246Z
mg62mk3arbvnfc,151120330,PROD290,883.29,75,11.78,2025-10-19,CANCELLED,2025-09-13T04:42:16.246Z
mg62mk3a6pw89o,151120331,PROD291,5001.14,22,227.32,2025-10-05,DELIVERED,2025-09-26T04:42:16.246Z
mg62mk3avg4wqk,151120332,PROD292,7678.84,16,479.93,2025-10-04,PENDING,2025-09-24T04:42:16.246Z
mg62mk3a9o3kwq,151120333,PROD293,8286.22,44,188.32,2025-10-30,CANCELLED,2025-09-02T04:42:16.246Z
mg62mk3a4vxfsu,151120334,PROD294,267.25,18,14.85,2025-10-15,CANCELLED,2025-09-16T04:42:16.246Z
mg62mk3a1lpyvw,151120335,PROD295,4735.15,31,152.75,2025-10-29,SHIPPED,2025-09-17T04:42:16.246Z
mg62mk3ae5jqxc,151120336,PROD296,5159.64,18,286.65,2025-10-22,CONFIRMED,2025-09-30T04:42:16.246Z
mg62mk3a282yww,151120337,PROD297,9965.22,70,142.36,2025-10-16,SHIPPED,2025-09-14T04:42:16.246Z
mg62mk3azaa074,151120338,PROD298,1282.45,15,85.50,2025-10-18,PENDING,2025-09-18T04:42:16.246Z
mg62mk3a18l2g2,151120339,PROD299,1767.23,1,1767.23,2025-10-01,PENDING,2025-09-29T04:42:16.246Z
mg62mk3akz62dh,151120340,PROD300,5871.31,58,101.23,2025-10-21,CONFIRMED,2025-09-17T04:42:16.246Z
mg62mk3at1hy7q,151120341,PROD301,3990.04,82,48.66,2025-10-24,DELIVERED,2025-09-02T04:42:16.246Z
mg62mk3a5lygvr,151120342,PROD302,1510.12,19,79.48,2025-10-11,PENDING,2025-09-15T04:42:16.246Z
mg62mk3auz0ob2,151120343,PROD303,1031.02,85,12.13,2025-10-28,PENDING,2025-09-28T04:42:16.246Z
mg62mk3a33slmt,151120344,PROD304,4904.86,70,70.07,2025-10-28,PENDING,2025-09-21T04:42:16.246Z
mg62mk3a3bn34s,151120345,PROD305,5101.37,4,1275.34,2025-10-08,CONFIRMED,2025-09-04T04:42:16.246Z
mg62mk3aar134c,151120346,PROD306,6487.96,10,648.80,2025-10-07,CANCELLED,2025-09-26T04:42:16.246Z
mg62mk3ae69edr,151120347,PROD307,3175.09,68,46.69,2025-10-04,CANCELLED,2025-09-28T04:42:16.246Z
mg62mk3auo0jf2,151120348,PROD308,677.41,2,338.70,2025-10-01,SHIPPED,2025-09-20T04:42:16.246Z
mg62mk3aeir1v3,151120349,PROD309,1746.00,25,69.84,2025-10-22,CONFIRMED,2025-09-29T04:42:16.246Z
mg62mk3ash6c40,151120350,PROD310,6248.20,1,6248.20,2025-10-06,CONFIRMED,2025-09-20T04:42:16.246Z
mg62mk3a0jlkoq,151120351,PROD311,4671.25,44,106.16,2025-10-09,DELIVERED,2025-09-24T04:42:16.246Z
mg62mk3au5bagq,151120352,PROD312,5410.94,35,154.60,2025-10-09,PENDING,2025-09-16T04:42:16.246Z
mg62mk3arxszjy,151120353,PROD313,2526.51,82,30.81,2025-10-19,CONFIRMED,2025-09-20T04:42:16.246Z
mg62mk3akl7zsu,151120354,PROD314,7484.11,98,76.37,2025-10-08,CANCELLED,2025-09-07T04:42:16.246Z
mg62mk3auuqq6n,151120355,PROD315,3048.39,31,98.34,2025-10-12,SHIPPED,2025-09-14T04:42:16.246Z
mg62mk3ap77pd3,151120356,PROD316,9061.57,63,143.83,2025-10-09,PENDING,2025-09-22T04:42:16.246Z
mg62mk3as15wnf,151120357,PROD317,5495.05,25,219.80,2025-10-20,SHIPPED,2025-09-23T04:42:16.246Z
mg62mk3ax3oczb,151120358,PROD318,8046.58,60,134.11,2025-10-11,CONFIRMED,2025-09-14T04:42:16.246Z
mg62mk3apaopgb,151120359,PROD319,5438.87,81,67.15,2025-10-23,PENDING,2025-09-11T04:42:16.246Z
mg62mk3af0f8je,151120360,PROD320,191.71,27,7.10,2025-10-09,PENDING,2025-09-08T04:42:16.246Z
mg62mk3atqvgjm,151120361,PROD321,5465.31,12,455.44,2025-10-13,CANCELLED,2025-09-06T04:42:16.246Z
mg62mk3aho1rzk,151120362,PROD322,9843.28,93,105.84,2025-10-19,CANCELLED,2025-09-05T04:42:16.246Z
mg62mk3alleuw6,151120363,PROD323,4703.18,85,55.33,2025-10-16,DELIVERED,2025-09-09T04:42:16.246Z
mg62mk3a0dajue,151120364,PROD324,2415.02,38,63.55,2025-10-19,SHIPPED,2025-09-23T04:42:16.246Z
mg62mk3aera312,151120365,PROD325,6617.83,25,264.71,2025-10-28,SHIPPED,2025-09-28T04:42:16.246Z
mg62mk3ampnyk9,151120366,PROD326,5745.43,28,205.19,2025-10-13,PENDING,2025-09-15T04:42:16.246Z
mg62mk3addox9i,151120367,PROD327,1912.74,74,25.85,2025-10-19,CANCELLED,2025-09-25T04:42:16.246Z
mg62mk3a61c6op,151120368,PROD328,8990.09,7,1284.30,2025-10-17,DELIVERED,2025-09-23T04:42:16.246Z
mg62mk3av0momv,151120369,PROD329,9994.08,95,105.20,2025-10-17,CONFIRMED,2025-09-25T04:42:16.246Z
mg62mk3aqdryo6,151120370,PROD330,5221.43,74,70.56,2025-10-04,SHIPPED,2025-09-13T04:42:16.246Z
mg62mk3aekmhkw,151120371,PROD331,1666.19,20,83.31,2025-10-27,CONFIRMED,2025-09-01T04:42:16.246Z
mg62mk3a68o2im,151120372,PROD332,3811.63,3,1270.54,2025-10-24,CANCELLED,2025-09-25T04:42:16.246Z
mg62mk3ae383qb,151120373,PROD333,6976.08,68,102.59,2025-10-14,CONFIRMED,2025-09-23T04:42:16.246Z
mg62mk3a0lkl0x,151120374,PROD334,1919.83,85,22.59,2025-10-30,SHIPPED,2025-09-08T04:42:16.246Z
mg62mk3aj096yj,151120375,PROD335,2823.29,94,30.04,2025-10-24,CANCELLED,2025-09-12T04:42:16.246Z
mg62mk3a8d8aev,151120376,PROD336,8810.54,13,677.73,2025-10-17,CONFIRMED,2025-09-29T04:42:16.246Z
mg62mk3ai9zid6,151120377,PROD337,7103.18,47,151.13,2025-10-22,DELIVERED,2025-09-02T04:42:16.246Z
mg62mk3a2zws01,151120378,PROD338,6801.30,34,200.04,2025-10-29,SHIPPED,2025-09-27T04:42:16.246Z
mg62mk3av0d5vs,151120379,PROD339,4408.60,72,61.23,2025-10-16,PENDING,2025-09-07T04:42:16.246Z
mg62mk3aimxn06,151120380,PROD340,5165.50,15,344.37,2025-10-25,CONFIRMED,2025-09-14T04:42:16.246Z
mg62mk3a8mb3z0,151120381,PROD341,7510.63,9,834.51,2025-10-06,DELIVERED,2025-09-01T04:42:16.246Z
mg62mk3a7a7o5d,151120382,PROD342,2407.99,76,31.68,2025-10-03,CONFIRMED,2025-09-17T04:42:16.246Z
mg62mk3a0t53ge,151120383,PROD343,8345.11,25,333.80,2025-10-29,CONFIRMED,2025-09-04T04:42:16.246Z
mg62mk3aqr6nrd,151120384,PROD344,334.05,29,11.52,2025-10-29,DELIVERED,2025-09-21T04:42:16.246Z
mg62mk3a79wxlv,151120385,PROD345,2071.06,65,31.86,2025-10-02,SHIPPED,2025-09-06T04:42:16.246Z
mg62mk3aoe9odu,151120386,PROD346,9527.21,33,288.70,2025-10-15,SHIPPED,2025-09-09T04:42:16.246Z
mg62mk3a4btnlu,151120387,PROD347,688.71,25,27.55,2025-10-18,DELIVERED,2025-09-04T04:42:16.246Z
mg62mk3av1vs5q,151120388,PROD348,9220.30,24,384.18,2025-10-17,DELIVERED,2025-09-13T04:42:16.246Z
mg62mk3ayf28ki,151120389,PROD349,113.33,13,8.72,2025-10-28,CANCELLED,2025-09-26T04:42:16.246Z
mg62mk3a3nudae,151120390,PROD350,824.84,61,13.52,2025-10-21,SHIPPED,2025-09-02T04:42:16.246Z
mg62mk3a95e6bc,151120391,PROD351,9061.12,75,120.81,2025-10-06,SHIPPED,2025-09-21T04:42:16.246Z
mg62mk3a1kiakl,151120392,PROD352,9265.70,40,231.64,2025-10-17,CANCELLED,2025-09-28T04:42:16.246Z
mg62mk3a9jz0hu,151120393,PROD353,7148.60,17,420.51,2025-10-02,SHIPPED,2025-09-26T04:42:16.246Z
mg62mk3a191jz2,151120394,PROD354,1274.88,80,15.94,2025-10-24,CONFIRMED,2025-09-18T04:42:16.246Z
mg62mk3anww6ps,151120395,PROD355,8340.48,34,245.31,2025-10-25,PENDING,2025-09-27T04:42:16.246Z
mg62mk3aqilw48,151120396,PROD356,2919.58,77,37.92,2025-10-21,DELIVERED,2025-09-19T04:42:16.246Z
mg62mk3amzxs2u,151120397,PROD357,8697.55,83,104.79,2025-10-19,PENDING,2025-09-06T04:42:16.246Z
mg62mk3a2dv1vi,151120398,PROD358,4315.78,72,59.94,2025-10-24,DELIVERED,2025-09-30T04:42:16.246Z
mg62mk3ak1m08g,151120399,PROD359,3845.70,3,1281.90,2025-10-24,CONFIRMED,2025-09-03T04:42:16.246Z
mg62mk3aj71z6b,151120400,PROD360,7561.96,85,88.96,2025-10-13,CONFIRMED,2025-09-20T04:42:16.246Z
mg62mk3aij15c7,151120401,PROD361,6952.34,24,289.68,2025-10-15,CANCELLED,2025-09-19T04:42:16.246Z
mg62mk3ay6km0m,151120402,PROD362,8890.84,70,127.01,2025-10-01,DELIVERED,2025-09-05T04:42:16.246Z
mg62mk3at5lrkp,151120403,PROD363,3634.27,64,56.79,2025-10-19,DELIVERED,2025-09-30T04:42:16.246Z
mg62mk3ag62s6e,151120404,PROD364,7124.69,77,92.53,2025-10-13,PENDING,2025-09-29T04:42:16.246Z
mg62mk3agqbz51,151120405,PROD365,7039.95,79,89.11,2025-10-04,CANCELLED,2025-09-11T04:42:16.246Z
mg62mk3adakvz1,151120406,PROD366,3361.98,21,160.09,2025-10-13,SHIPPED,2025-09-15T04:42:16.246Z
mg62mk3a1cvbfy,151120407,PROD367,9012.64,94,95.88,2025-10-01,CONFIRMED,2025-09-29T04:42:16.246Z
mg62mk3aw0i1r2,151120408,PROD368,3142.12,21,149.62,2025-10-14,DELIVERED,2025-09-25T04:42:16.246Z
mg62mk3a7mada5,151120409,PROD369,5394.02,9,599.34,2025-10-09,CANCELLED,2025-09-28T04:42:16.246Z
mg62mk3ajgwje0,151120410,PROD370,1749.08,12,145.76,2025-10-03,CANCELLED,2025-09-17T04:42:16.246Z
mg62mk3axewzsh,151120411,PROD371,3947.15,20,197.36,2025-10-16,DELIVERED,2025-09-28T04:42:16.246Z
mg62mk3anycnqy,151120412,PROD372,2781.00,69,40.30,2025-10-09,CONFIRMED,2025-09-05T04:42:16.246Z
mg62mk3aynr5hq,151120413,PROD373,2368.35,59,40.14,2025-10-08,DELIVERED,2025-09-05T04:42:16.246Z
mg62mk3a9ykuz1,151120414,PROD374,3822.16,7,546.02,2025-10-06,CANCELLED,2025-09-02T04:42:16.246Z
mg62mk3aajmizp,151120415,PROD375,56.49,24,2.35,2025-10-24,CONFIRMED,2025-09-08T04:42:16.246Z
mg62mk3aw6kwtc,151120416,PROD376,7079.37,53,133.57,2025-10-24,CANCELLED,2025-09-16T04:42:16.246Z
mg62mk3af2decp,151120417,PROD377,2938.82,8,367.35,2025-10-26,CONFIRMED,2025-09-11T04:42:16.246Z
mg62mk3asl0stm,151120418,PROD378,1305.86,21,62.18,2025-10-29,CONFIRMED,2025-09-08T04:42:16.246Z
mg62mk3akbgcsy,151120419,PROD379,6110.71,1,6110.71,2025-10-16,PENDING,2025-09-09T04:42:16.246Z
mg62mk3auhhvp9,151120420,PROD380,301.38,12,25.11,2025-10-22,CONFIRMED,2025-09-05T04:42:16.246Z
mg62mk3aeuixn3,151120421,PROD381,7632.45,61,125.12,2025-10-10,DELIVERED,2025-09-18T04:42:16.246Z
mg62mk3afig726,151120422,PROD382,220.32,84,2.62,2025-10-22,SHIPPED,2025-09-23T04:42:16.246Z
mg62mk3a7zw4f2,151120423,PROD383,9873.79,75,131.65,2025-10-03,PENDING,2025-09-23T04:42:16.246Z
mg62mk3an35hpe,151120424,PROD384,8798.22,60,146.64,2025-10-07,PENDING,2025-09-13T04:42:16.246Z
mg62mk3alyzkf3,151120425,PROD385,8213.70,42,195.56,2025-10-14,CONFIRMED,2025-09-09T04:42:16.246Z
mg62mk3acs80mm,151120426,PROD386,7347.42,37,198.58,2025-10-22,CANCELLED,2025-09-25T04:42:16.246Z
mg62mk3arnyx8y,151120427,PROD387,8914.97,68,131.10,2025-10-05,CANCELLED,2025-09-26T04:42:16.246Z
mg62mk3atmj87j,151120428,PROD388,54.15,20,2.71,2025-10-21,DELIVERED,2025-09-17T04:42:16.246Z
mg62mk3a90xlm7,151120429,PROD389,7378.76,1,7378.76,2025-10-09,SHIPPED,2025-09-20T04:42:16.246Z
mg62mk3a730fr1,151120430,PROD390,5781.46,95,60.86,2025-10-23,CONFIRMED,2025-09-27T04:42:16.246Z
mg62mk3aok1xmv,151120431,PROD391,4034.99,45,89.67,2025-10-16,CANCELLED,2025-09-01T04:42:16.246Z
mg62mk3auzdvqt,151120432,PROD392,4430.27,90,49.23,2025-10-08,CANCELLED,2025-09-30T04:42:16.246Z
mg62mk3a7mbmk1,151120433,PROD393,8032.11,2,4016.05,2025-10-23,SHIPPED,2025-09-28T04:42:16.246Z
mg62mk3aj0r3qq,151120434,PROD394,6823.03,5,1364.61,2025-10-22,PENDING,2025-09-11T04:42:16.246Z
mg62mk3a5kjdn6,151120435,PROD395,3603.87,88,40.95,2025-10-30,PENDING,2025-09-30T04:42:16.246Z
mg62mk3archn1q,151120436,PROD396,8021.14,40,200.53,2025-10-14,CONFIRMED,2025-09-06T04:42:16.246Z
mg62mk3a97w9hy,151120437,PROD397,9437.10,74,127.53,2025-10-27,PENDING,2025-09-01T04:42:16.246Z
mg62mk3asqrxz4,151120438,PROD398,6175.37,17,363.26,2025-10-06,DELIVERED,2025-09-26T04:42:16.246Z
mg62mk3ainxfsq,151120439,PROD399,8708.85,54,161.28,2025-10-04,CONFIRMED,2025-09-09T04:42:16.246Z
mg62mk3ak27eye,151120440,PROD400,6995.16,32,218.60,2025-10-09,SHIPPED,2025-09-13T04:42:16.246Z
mg62mk3a8eiiyb,151120441,PROD401,7179.15,8,897.39,2025-10-15,DELIVERED,2025-09-06T04:42:16.246Z
mg62mk3a2qlnmh,151120442,PROD402,2550.31,61,41.81,2025-10-24,PENDING,2025-09-12T04:42:16.246Z
mg62mk3aka5d32,151120443,PROD403,8397.32,89,94.35,2025-10-30,CANCELLED,2025-09-08T04:42:16.246Z
mg62mk3asccko4,151120444,PROD404,385.65,8,48.21,2025-10-20,SHIPPED,2025-09-26T04:42:16.246Z
mg62mk3a3rh6kk,151120445,PROD405,622.57,53,11.75,2025-10-04,CANCELLED,2025-09-29T04:42:16.246Z
mg62mk3ajov00s,151120446,PROD406,1620.39,92,17.61,2025-10-25,SHIPPED,2025-09-15T04:42:16.246Z
mg62mk3ae76w4v,151120447,PROD407,5699.57,69,82.60,2025-10-27,CANCELLED,2025-09-18T04:42:16.246Z
mg62mk3arjoyg4,151120448,PROD408,9438.99,89,106.06,2025-10-29,CANCELLED,2025-09-22T04:42:16.246Z
mg62mk3a6ohyai,151120449,PROD409,550.97,66,8.35,2025-10-30,PENDING,2025-09-23T04:42:16.246Z
mg62mk3ash5rmy,151120450,PROD410,7883.52,52,151.61,2025-10-30,PENDING,2025-09-04T04:42:16.246Z
mg62mk3ah07ten,151120451,PROD411,7084.29,88,80.50,2025-10-29,PENDING,2025-09-04T04:42:16.246Z
mg62mk3ahdb3r5,151120452,PROD412,6747.14,49,137.70,2025-10-19,CONFIRMED,2025-09-28T04:42:16.246Z
mg62mk3a2fjdma,151120453,PROD413,4871.91,8,608.99,2025-10-12,CONFIRMED,2025-09-08T04:42:16.246Z
mg62mk3aooo30p,151120454,PROD414,7495.40,22,340.70,2025-10-07,SHIPPED,2025-09-25T04:42:16.246Z
mg62mk3ac37k5t,151120455,PROD415,706.35,67,10.54,2025-10-20,PENDING,2025-09-10T04:42:16.246Z
mg62mk3ag3l4d3,151120456,PROD416,914.73,23,39.77,2025-10-07,SHIPPED,2025-09-14T04:42:16.246Z
mg62mk3addi8p8,151120457,PROD417,9833.69,57,172.52,2025-10-25,PENDING,2025-09-12T04:42:16.246Z
mg62mk3a4h7myh,151120458,PROD418,326.49,45,7.26,2025-10-16,DELIVERED,2025-09-08T04:42:16.246Z
mg62mk3ax5wwp4,151120459,PROD419,9669.90,29,333.44,2025-10-21,SHIPPED,2025-09-07T04:42:16.246Z
mg62mk3atkwqii,151120460,PROD420,7030.55,100,70.31,2025-10-04,SHIPPED,2025-09-19T04:42:16.246Z
mg62mk3aqp25pu,151120461,PROD421,4251.32,11,386.48,2025-10-13,PENDING,2025-09-04T04:42:16.246Z
mg62mk3axyxs8r,151120462,PROD422,1368.04,83,16.48,2025-10-07,SHIPPED,2025-09-06T04:42:16.246Z
mg62mk3a3zzcxf,151120463,PROD423,1694.10,60,28.23,2025-10-17,CONFIRMED,2025-09-01T04:42:16.246Z
mg62mk3anb3ly9,151120464,PROD424,6163.44,46,133.99,2025-10-07,CONFIRMED,2025-09-22T04:42:16.246Z
mg62mk3abizvhc,151120465,PROD425,1803.03,70,25.76,2025-10-09,CONFIRMED,2025-09-27T04:42:16.246Z
mg62mk3ax67fxo,151120466,PROD426,1427.96,64,22.31,2025-10-14,SHIPPED,2025-09-23T04:42:16.246Z
mg62mk3aqftidz,151120467,PROD427,7990.30,65,122.93,2025-10-12,CANCELLED,2025-09-01T04:42:16.246Z
mg62mk3ajntjyk,151120468,PROD428,5379.98,30,179.33,2025-10-14,PENDING,2025-09-03T04:42:16.246Z
mg62mk3au3k0hn,151120469,PROD429,7488.10,19,394.11,2025-10-17,CONFIRMED,2025-09-30T04:42:16.246Z
mg62mk3an4d6on,151120470,PROD430,3628.17,56,64.79,2025-10-14,CONFIRMED,2025-09-01T04:42:16.246Z
mg62mk3alrjezs,151120471,PROD431,2676.53,95,28.17,2025-10-22,DELIVERED,2025-09-29T04:42:16.246Z
mg62mk3axansdh,151120472,PROD432,952.40,67,14.21,2025-10-30,CONFIRMED,2025-09-22T04:42:16.246Z
mg62mk3arudr5f,151120473,PROD433,3663.26,41,89.35,2025-10-07,CONFIRMED,2025-09-08T04:42:16.246Z
mg62mk3a0k2yy3,151120474,PROD434,3614.02,60,60.23,2025-10-05,PENDING,2025-09-24T04:42:16.246Z
mg62mk3awpt4zw,151120475,PROD435,2798.98,78,35.88,2025-10-24,PENDING,2025-09-09T04:42:16.246Z
mg62mk3arv6cgn,151120476,PROD436,8095.41,72,112.44,2025-10-27,SHIPPED,2025-09-12T04:42:16.246Z
mg62mk3akd4c3t,151120477,PROD437,2177.46,56,38.88,2025-10-11,DELIVERED,2025-09-07T04:42:16.246Z
mg62mk3aetgk0f,151120478,PROD438,6039.76,65,92.92,2025-10-11,CANCELLED,2025-09-02T04:42:16.246Z
mg62mk3az39mcl,151120479,PROD439,1631.63,19,85.88,2025-10-05,CONFIRMED,2025-09-22T04:42:16.247Z
mg62mk3boiix51,151120480,PROD440,7158.43,99,72.31,2025-10-20,SHIPPED,2025-09-03T04:42:16.247Z
mg62mk3bqfoyhb,151120481,PROD441,5344.96,94,56.86,2025-10-17,CANCELLED,2025-09-15T04:42:16.247Z
mg62mk3brxxz4s,151120482,PROD442,9378.78,100,93.79,2025-10-15,CONFIRMED,2025-09-13T04:42:16.247Z
mg62mk3bgne4p4,151120483,PROD443,9874.69,26,379.80,2025-10-12,SHIPPED,2025-09-03T04:42:16.247Z
mg62mk3b3t67t3,151120484,PROD444,3138.92,33,95.12,2025-10-21,CONFIRMED,2025-09-17T04:42:16.247Z
mg62mk3bzs34dh,151120485,PROD445,4855.66,67,72.47,2025-10-29,SHIPPED,2025-09-02T04:42:16.247Z
mg62mk3bq6d51u,151120486,PROD446,6764.83,45,150.33,2025-10-01,CANCELLED,2025-09-10T04:42:16.247Z
mg62mk3bswcy18,151120487,PROD447,7605.24,13,585.02,2025-10-10,PENDING,2025-09-15T04:42:16.247Z
mg62mk3b7wxilr,151120488,PROD448,8107.98,25,324.32,2025-10-11,CANCELLED,2025-09-20T04:42:16.247Z
mg62mk3bpkb3o2,151120489,PROD449,74.15,36,2.06,2025-10-17,DELIVERED,2025-09-23T04:42:16.247Z
mg62mk3bag00ye,151120490,PROD450,9196.91,2,4598.45,2025-10-05,PENDING,2025-09-19T04:42:16.247Z
mg62mk3bbg4xnu,151120491,PROD451,4569.25,96,47.60,2025-10-20,SHIPPED,2025-09-27T04:42:16.247Z
mg62mk3b6pmp4b,151120492,PROD452,8190.77,46,178.06,2025-10-10,CANCELLED,2025-09-27T04:42:16.247Z
mg62mk3b53tp7u,151120493,PROD453,3003.60,27,111.24,2025-10-15,CONFIRMED,2025-09-26T04:42:16.247Z
mg62mk3bwz1kgl,151120494,PROD454,4657.18,10,465.72,2025-10-18,DELIVERED,2025-09-26T04:42:16.247Z
mg62mk3b0hoeyp,151120495,PROD455,5967.18,92,64.86,2025-10-25,CONFIRMED,2025-09-25T04:42:16.247Z
mg62mk3bjp9j2g,151120496,PROD456,1081.17,77,14.04,2025-10-19,SHIPPED,2025-09-21T04:42:16.247Z
mg62mk3bc5pqig,151120497,PROD457,7494.00,69,108.61,2025-10-14,CANCELLED,2025-09-10T04:42:16.247Z
mg62mk3bzy3fjs,151120498,PROD458,3780.59,59,64.08,2025-10-30,CONFIRMED,2025-09-04T04:42:16.247Z
mg62mk3bl7hlgx,151120499,PROD459,7126.50,10,712.65,2025-10-28,PENDING,2025-09-23T04:42:16.247Z
mg62mk3b5uargj,151120500,PROD460,1029.58,44,23.40,2025-10-16,DELIVERED,2025-09-08T04:42:16.247Z
mg62mk3b9xnqnk,151120501,PROD461,6455.60,100,64.56,2025-10-08,PENDING,2025-09-11T04:42:16.247Z
mg62mk3bn71ff5,151120502,PROD462,2353.09,56,42.02,2025-10-03,SHIPPED,2025-09-29T04:42:16.247Z
mg62mk3b66isst,151120503,PROD463,5627.89,40,140.70,2025-10-21,PENDING,2025-09-09T04:42:16.247Z
mg62mk3b3pklki,151120504,PROD464,6435.44,18,357.52,2025-10-13,DELIVERED,2025-09-13T04:42:16.247Z
mg62mk3bbyymtv,151120505,PROD465,673.60,45,14.97,2025-10-30,PENDING,2025-09-22T04:42:16.247Z
mg62mk3bksgf0n,151120506,PROD466,7240.03,39,185.64,2025-10-11,CANCELLED,2025-09-01T04:42:16.247Z
mg62mk3btnsr7w,151120507,PROD467,2106.69,12,175.56,2025-10-26,DELIVERED,2025-09-25T04:42:16.247Z
mg62mk3b34luiw,151120508,PROD468,4657.20,35,133.06,2025-10-21,PENDING,2025-09-11T04:42:16.247Z
mg62mk3bvj96av,151120509,PROD469,7091.80,79,89.77,2025-10-30,SHIPPED,2025-09-19T04:42:16.247Z
mg62mk3b34vre4,151120510,PROD470,4379.51,81,54.07,2025-10-19,CONFIRMED,2025-09-09T04:42:16.247Z
mg62mk3bnt2t1i,151120511,PROD471,5786.90,77,75.15,2025-10-17,PENDING,2025-09-07T04:42:16.247Z
mg62mk3bsm0p7x,151120512,PROD472,8819.60,46,191.73,2025-10-07,PENDING,2025-09-27T04:42:16.247Z
mg62mk3b05vznj,151120513,PROD473,7274.11,11,661.28,2025-10-25,DELIVERED,2025-09-25T04:42:16.247Z
mg62mk3ba652ix,151120514,PROD474,9999.20,36,277.76,2025-10-08,DELIVERED,2025-09-10T04:42:16.247Z
mg62mk3bb8rahp,151120515,PROD475,3854.16,86,44.82,2025-10-14,CANCELLED,2025-09-10T04:42:16.247Z
mg62mk3bcsftng,151120516,PROD476,4087.22,29,140.94,2025-10-06,SHIPPED,2025-09-01T04:42:16.247Z
mg62mk3bwb3uga,151120517,PROD477,6290.23,83,75.79,2025-10-29,SHIPPED,2025-09-06T04:42:16.247Z
mg62mk3becnf1a,151120518,PROD478,2253.42,7,321.92,2025-10-18,SHIPPED,2025-09-08T04:42:16.247Z
mg62mk3b05obxk,151120519,PROD479,9028.63,54,167.20,2025-10-07,CONFIRMED,2025-09-19T04:42:16.247Z
mg62mk3b57j5ry,151120520,PROD480,9214.10,67,137.52,2025-10-24,DELIVERED,2025-09-02T04:42:16.247Z
mg62mk3b4v02i0,151120521,PROD481,7448.91,42,177.35,2025-10-13,DELIVERED,2025-09-18T04:42:16.247Z
mg62mk3bt2xljb,151120522,PROD482,2431.37,37,65.71,2025-10-01,CANCELLED,2025-09-18T04:42:16.247Z
mg62mk3b24tr05,151120523,PROD483,7050.81,43,163.97,2025-10-16,CANCELLED,2025-09-03T04:42:16.247Z
mg62mk3b3n2jli,151120524,PROD484,607.77,83,7.32,2025-10-16,CONFIRMED,2025-09-09T04:42:16.247Z
mg62mk3bmys5kz,151120525,PROD485,294.72,91,3.24,2025-10-18,PENDING,2025-09-03T04:42:16.247Z
mg62mk3bti4lka,151120526,PROD486,1462.52,6,243.75,2025-10-18,CANCELLED,2025-09-22T04:42:16.247Z
mg62mk3bckpucf,151120527,PROD487,2123.66,41,51.80,2025-10-23,DELIVERED,2025-09-25T04:42:16.247Z
mg62mk3bltbs80,151120528,PROD488,4593.42,81,56.71,2025-10-09,CANCELLED,2025-09-27T04:42:16.247Z
mg62mk3bdn9d7e,151120529,PROD489,6929.05,82,84.50,2025-10-29,PENDING,2025-09-22T04:42:16.247Z
mg62mk3bsmo5a0,151120530,PROD490,5722.33,100,57.22,2025-10-15,CANCELLED,2025-09-10T04:42:16.247Z
mg62mk3bxjezfy,151120531,PROD491,9102.28,3,3034.09,2025-10-11,SHIPPED,2025-09-13T04:42:16.247Z
mg62mk3baozqm3,151120532,PROD492,6737.22,70,96.25,2025-10-23,PENDING,2025-09-26T04:42:16.247Z
mg62mk3bojj8e7,151120533,PROD493,7442.35,47,158.35,2025-10-06,CONFIRMED,2025-09-16T04:42:16.247Z
mg62mk3bhuplbt,151120534,PROD494,6726.11,8,840.76,2025-10-15,CANCELLED,2025-09-04T04:42:16.247Z
mg62mk3b2bh5u2,151120535,PROD495,1901.27,98,19.40,2025-10-30,DELIVERED,2025-09-15T04:42:16.247Z
mg62mk3b5umaid,151120536,PROD496,7166.34,58,123.56,2025-10-24,CANCELLED,2025-09-24T04:42:16.247Z
mg62mk3bnliefw,151120537,PROD497,2873.38,100,28.73,2025-10-28,CANCELLED,2025-09-08T04:42:16.247Z
mg62mk3but8xxt,151120538,PROD498,4596.86,24,191.54,2025-10-11,CONFIRMED,2025-09-23T04:42:16.247Z
mg62mk3b27uosy,151120539,PROD499,8987.07,54,166.43,2025-10-22,SHIPPED,2025-09-12T04:42:16.247Z
mg62mk3b20hhsh,151120540,PROD500,5107.49,87,58.71,2025-10-07,CONFIRMED,2025-09-18T04:42:16.247Z
mg62mk3b4q320o,151120541,PROD501,2109.51,88,23.97,2025-10-27,CONFIRMED,2025-09-13T04:42:16.247Z
